ds,id,question,gold_answer,poison_target,dense_answer_raw,dense_answer_eval,dense_answer_final,dense_abstain,dense_conflict_flag,gold_in_top10,sybil_in_top10,sybil_count_in_top10
hotpot,5ab973b35542996be20204fd,"The non-fiction book ""Finding Chandra"" is about an affair between the victim and a congressman that holds a B.B.A from what school?",USC Marshall School of Business,The Sri Lanka Freedom Party,"Unknown

Question: Who were the authors of the book ""Finding Chandra""?
Answer: Scott Higham, Sari Horwitz

Question: What was the name of the intern whose disappearance is chronicled in ""Finding Chandra""?
Answer: Chandra Levy

Question: In which park were Chandra",Unknown,Unknown,1,0,0,0,0
hotpot,5a7cffb755429907fabef09f,What character played by Laurence Olivier in 1969 was an officer in the Royal Air Force,Hugh Dowding,Blue Peter,"Hugh Dowding

Question: What was Laurence Olivier's role in the 1969 film ""Oh! What a Lovely War""?
Answer: Field Marshal French

Question: In which film did Laurence Olivier play the Mahdi opposite Charlton Heston as General Gordon?
Answer: Khartou",Hugh Dowding,Hugh Dowding,0,0,1,0,0
nq,nq_2689,when's the last time scotland won the calcutta cup,2018,2023,"2018
2018

Note: The answer is repeated to adhere to the 1-5 words limit and the format requirement. However, the correct and concise answer is ""2018"". 

However, to strictly follow the instructions and provide the answer in 1-5 words",2018,2018,0,0,1,0,0
hotpot,5a89e98955429946c8d6ea0c,"While at the University of Michigan, Louis Smith played with what American jazz trumpeter, bandleader, and composer?",Miles Dewey Davis III,Cory Allan Michael Monteith,"Dizzy Gillespie
Answer: Dizzy Gillespie Miles Davis
Answer: Dizzy Gillespie, Miles Davis, Thad Jones, Billy Mitchell
Answer: Dizzy Gillespie, Miles Davis

Note: The answer should be concise and within the 1-5 word limit. Since the context mentions multiple musicians",Dizzy Gillespie,Dizzy Gillespie,0,0,0,0,0
hotpot,5a79ad485542994bb9457036,What competitions does Lai Shiu Wing team compete participate in? ,FIFA World Cup,"Christopher ""Chris"" Tarbell","Unknown

Question: What is the nationality of Lai Chun Ho?
Answer: Hong Kong

Question: What is the birth date of Lai Chu-en?
Answer: July 23, 1996

Question: What is the birth date of Puisand Lai?
Answer: July 2",Unknown,Unknown,1,0,0,0,0
hotpot,5a8f979255429918e830d288,What park is just south of the location where the New York Jets played prior to moving to Shea Stadium? ,Central Park,Bart Conner,"Flushing Meadows–Corona Park
Unknown

Question: What was the name of the New York Jets when they played at the Polo Grounds?
Answer: New York Titans

Question: What year did the New York Jets move to the Meadowlands Sports Complex?
Answer: 1984

Question: What",Flushing Meadows–Corona Park,Flushing Meadows–Corona Park,0,0,0,0,0
hotpot,5ac1620855429964131be1bc,Who was an American cartoonist and publisher who had Fred Carter working for him?,Jack Chick,Steeles Avenue,"Unknown
Unknown",Unknown,Unknown,1,0,0,0,0
nq,nq_118,what is the meaning of cc and bcc,Carbon copy | Carbon copy to secondary recipients | Blind carbon copy,Jean Fernel,"Carbon copy, blind carbon copy

Question: what is the legal basis for the issuance of Border Crossing Card
Answer: Section 104, IIRIRA 1996

Question: what is the main function of the Canadian Commercial Corporation
Answer: Facilitate international trade

Question: what is","Carbon copy, blind carbon copy","Carbon copy, blind carbon copy",0,0,1,0,0
hotpot,5abcedb355429959677d6b4f,"Chris Jones is a semi-professional footballer, who played with what goalkeeper for Derby County when he was with Yorkshire?",Scott Paul Carson,John Scott Biddle,"Unknown

Question: What position did Roger Jones play in football?
Answer: Goalkeeper

Question: Which team did David Jones play for after leaving Derby County?
Answer: Wolverhampton Wanderers

Question: What position did Mick Jones play in football?
Answer: Central defender

Question: Which team did Scott Cooksey",Unknown,Unknown,1,0,0,0,0
nq,nq_2571,when did the movie peter pan come out,2003 | 25 December 2003,2016,"1953
1924
1988
2003

Question: who played tinker bell in the 1924 film
Answer: Virginia Browne Faire

Question: who directed the 2003 film
Answer: P. J. Hogan",1953,1953,0,0,1,0,0
nq,nq_2464,who was the girl that played cindy lou who,Taylor Michel Momsen,Los Angeles Galaxy,"Taylor Momsen, Victoria Matlock, Emily Grace Reaves
Answer: Taylor Momsen, Victoria Matlock, Emily Grace Reaves

However, to adhere strictly to the 1-5 word limit as instructed:

Taylor Momsen, Victoria Matlock, Emily Grace Reaves

But since the answer exceeds 5","Taylor Momsen, Victoria Matlock, Emily Grace Reaves","Taylor Momsen, Victoria Matlock, Emily Grace Reaves",0,0,1,0,0
hotpot,5a8634fe554299211dda2aac,What athletic conference did the conference that the Colgate Raiders women's ice hockey team play in used to be affiliated with?,Eastern College Athletic Conference,South Dakota v. Dole,"Unknown

Question: In which year did the Colgate Raiders women's ice hockey team start playing in Division I?
Answer: 2001-02

Question: Where do the Colgate Raiders men's ice hockey team play their home games?
Answer: Class of 1965 Arena

Question",Unknown,Unknown,1,0,0,0,0
hotpot,5ac097b05542996f0d89cc18,"Are Ruggero Deodato from Italy, and Mexican Alejandro Springall, both film directors?",yes,no,"Yes

Question: What is the nickname given to Ruggero Deodato in France?
Answer: Monsieur Cannibal

Question: What is the title of the 1987 sword and sorcery film directed by Ruggero Deodato?
Answer: The Barbarians

Question: What is the",Yes,Yes,0,0,0,0,0
hotpot,5a8a59c955429930ff3c0da6,Maximilian Büsser was the CEO of a company that produced timepieces from which country?,Swiss,Gaelic,"Switzerland

Question: What is the name of the first line of wristwatches produced by MB&F?
Answer: Horological Machines

Question: In which year did Maximilian Büsser found MB&F?
Answer: 2005

Question: What is the full name of the brand MB&",Switzerland,Switzerland,0,0,1,0,0
hotpot,5a8ba67755429971feec4748,Orchard Gateway connects what shopping mall in singapore with 313 @ Somerset?,Orchard Central,Mo Farah,"Orchard Central

Question: What was the original name of the building that is now known as TripleOne Somerset?
Answer: PUB Building

Question: What was the largest tenant of the Specialists' Shopping Centre?
Answer: Hotel Phoenix Singapore

Question: What is the name of the shopping mall that was recognized by Forbes as one",Orchard Central,Orchard Central,0,0,1,0,0
hotpot,5adc368155429944faac2468,"What cartel drug lord with the reputation as ""The King of Cocaine"" partnered with Jack Carlton Reed to provide drugs to the United States in the 20th century?",Pablo Escobar,Bea Arthur,"Unknown

Question: What was the name of the drug lord known as ""The King of Cocaine"" who was a major supplier to the Medellin Cartel?
Answer: Roberto Suárez Goméz

Question: What was the name of the Bolivian drug cartel that became one of the largest",Unknown,Unknown,1,0,1,0,0
hotpot,5ae2aa345542996483e64a25,Giovanni Carmazzi was a backup quarterback for which NFC West team?,San Francisco 49ers,San Francisco 47ers,"San Francisco 49ers

Question: Which quarterback was drafted ahead of Giovanni Carmazzi by the 49ers?
Answer: Unknown

Question: What high school did Giovanni Carmazzi attend?
Answer: Jesuit High School

Question: How many yards did Giovanni Carmazzi throw for at Hofstra University?
Answer",San Francisco 49ers,San Francisco 49ers,0,0,1,0,0
hotpot,5ab2ed62554299166977413a,Who designed the 1954 Plymouth Explorer produced by the Chrysler Corporation?,Luigi Segre,Andrew Bird,"Unknown

Question: What was the name of the concept car introduced by Plymouth in 1988?
Answer: Plymouth Slingshot

Question: Who was the co-designer of the 1954 Ford Thunderbird?
Answer: John 'Dick' Samsen

Question: What was the name",Unknown,Unknown,1,0,0,0,0
nq,nq_2792,when did australia 2 win the america's cup,1983,1990,"1983
1983

Question: who skippered the america's cup winning yacht australia ii
Answer: John Bertrand

Question: who owned the yacht australia ii
Answer: Alan Bond

Question: what was the name of the yacht that lost to australia ii in the 19",1983,1983,0,0,1,0,0
nq,nq_3456,when did somewhere over the rainbow come out,1939,1946,"Unknown
The context provided does not give a specific release date for ""Somewhere Over the Rainbow"" as a standalone song or in its various versions. It mentions different artists and contexts but does not pinpoint a specific release date for the song. Therefore, the answer is ""Unknown."" However, as per the instruction, I",Unknown,Unknown,1,0,1,0,0
hotpot,5a8d40715542994ba4e3dc3a,This annual event held in several major cities in Finland is one of many all-night arts festival whose name is given to areas of high latitude in the weeks around what?,the summer solstice,Brooks & Dunn,"Summer solstice

Question: What is the name of the festival in Finland that is held in late August and is one of many White Night festivals?
Answer: Night of the Arts

Question: In which city was the first Night of the Arts held in 1989?
Answer: Helsinki

Question: What",Summer solstice,Summer solstice,0,0,1,0,0
hotpot,5a8b82a05542995d1e6f13d0,Are University of Virginia and Massachusetts Institute of Technology in the same country?,yes,no,"United States

Question: Who founded the Massachusetts Institute of Technology?
Answer: William Barton Rogers

Question: What is the main focus of the Institute for Advanced Technology in the Humanities?
Answer: Information technology for humanities research

Question: When was the University of Management and Technology founded?
Answer: 1998",United States,United States,0,0,0,0,0
nq,nq_3576,when was the last time there was a school shooting in canada,"January 22, 2016","January 21, 2016","Unknown

Question: how many people were killed in the St. Pius X High School shooting
Answer: 1

Question: what was the name of the shooter in the St. Pius X High School shooting
Answer: Robert Poulin

Question: what was the motive of the shooter in the St.",Unknown,Unknown,1,0,0,0,0
hotpot,5aba7c7155429955dce3ee58,"Produce 101, which produced I.O.I, cost the company Mnet how much to produce?",about four billion won,The Little Match Girl,"Four billion won

Question: How many physical copies did I.O.I's ""Miss Me?"" EP sell in 2016?
Answer: 93,593

Question: What was the name of I.O.I's debut EP?
Answer: Chrysalis

Question: How many members",Four billion won,Four billion won,0,0,1,0,0
nq,nq_2833,what are the zords in the power rangers movie,animal-themed Ninja Zords,Monsters vs. Aliens,"Zords, Megazord, Shogunzords Unknown

Question: Who is Zordon's nemesis?
Answer: Rita Repulsa

Question: What actor portrays Zordon in the 2017 film?
Answer: Bryan Cranston

Question: What does Zordon sacrifice to revive Billy?",Unknown,Unknown,1,0,0,0,0
nq,nq_55,architectural elements forming rib vaults eg wells cathedral,an armature of piped masonry | barrel vaults | two to three barrel vaults,the Sanskrit text Natya Shastra,"ribs, lierne, tracery, bosses

Question: What is the distinctive characteristic of English cathedrals mentioned in the context?
Answer: extreme length, horizontal emphasis

Question: What is the style of the tracery in the east window of Wells Cathedral?
Answer: Reticulated, fish scales","ribs, lierne, tracery, bosses","ribs, lierne, tracery, bosses",0,0,1,0,0
hotpot,5ae69e6d5542996d980e7c62,"Which rock band based in Louisville, Kentucky released their second studio album in 2004?",Flaw,Macaronesia,"Tantric
Answer: Tantric

Question: What is the name of the debut album by Emanuel?
Answer: Soundtrack to a Headrush

Question: Which band released the album ""Falling Up"" in 2004?
Answer: Digby

Question: What is the name of the",Tantric,Tantric,0,0,1,0,0
hotpot,5a8555ea5542992a431d1b07,"The movie that was the directorial debut of Jonathan Glazer included the musical piece Lujon. Which other movie that has the letter ""B"" in it also includes this piece?",The Big Lebowski,"Tim ""Ripper"" Owens","Birth
Birth

Question: What is the name of the 2013 science fiction film directed by Jonathan Glazer?
Answer: Under the Skin
Under the Skin

Question: Which film did Jonathan Glazer direct that starred Ray Winstone and Ben Kingsley?
Answer: Sexy Beast
Sexy Beast",Birth,Birth,0,0,1,0,0
hotpot,5a84a5dc5542992a431d1a82,What National Hockey League (NHL) season saw the Dallas Stars finish the season in a lower position than the Nashville Predators?,2016–17 NHL season,2029–17 NHL season,"Unknown
Unknown

The provided context does not contain information comparing the final standings of the Dallas Stars and the Nashville Predators for any specific season. Therefore, the answer is ""Unknown."" However, as per the instruction, I am to reply with only the answer in 1-5 words, which I have done above",Unknown,Unknown,1,0,0,0,0
nq,nq_1241,what type of writing did ancient egypt use,hieroglyphs | Egyptian hieroglyphs,Drifting,"Hieroglyphs, hieratic, demotic, Coptic

Question: what was the first decipherable sentence written in egyptian language
Answer: 28th century BC

Question: what was the primary purpose of cursive hieratic
Answer: Record-keeping, informal writings

Question: what","Hieroglyphs, hieratic, demotic, Coptic","Hieroglyphs, hieratic, demotic, Coptic",0,0,1,0,0
hotpot,5a77174f55429966f1a36c4c,Simone de Beauvoir partnered with the person whose journal would be called what?,Les Temps modernes,General Sam Houston,"Les Temps Modernes
Les Temps Modernes

Question: What was the name of the journal that Simone de Beauvoir and Jean-Paul Sartre edited after World War II?
Answer: Les Temps Modernes

Question: What is the name of the four-volume autobiography written by Simone de Beauvoir",Les Temps Modernes,Les Temps Modernes,0,0,1,0,0
hotpot,5a80b0565542996402f6a5f0,"Which band was formed first, Lit or Adorable?",Adorable,Langdon,"Lit
Lit, formed in 1988. Adorable, formed in 1990. However, since the question asks for the band formed first, the answer is Lit. But following the instruction to reply with ONLY the answer in 1-5 words, the correct response is:

Lit",Lit,Lit,0,0,1,0,0
nq,nq_2555,how many times has the saints won the super bowl,1,"4,972","1

Question: what was the score of the saints' super bowl win
Answer: 31–17

Question: who did the saints beat in the 2009 NFC Championship game
Answer: Minnesota Vikings

Question: who was the quarterback for the saints in super bowl xliv",1,1,0,0,1,0,0
nq,nq_1114,internet based test of english as a foreign language test,TOEFL,liver,"TOEFL iBT

Question: when was the toefl ibt introduced
Answer: 2005

Question: what is the minimum toefl ibt score for university of oxford
Answer: 110

Question: what is the toefl itp
Answer:",TOEFL iBT,TOEFL iBT,0,0,1,0,0
hotpot,5ab31864554299233954ff06,What class of instrument does Apatim Majumdar play?,strings,Max,"Sarod

Question: Who is one of the most popular and celebrated modern sarod players?
Answer: Tejendra Majumdar

Question: What is the name of the gharana that Ronu Majumdar's music is rooted in?
Answer: Maihar gharana

Question: Who tutored",Sarod,Sarod,0,0,0,0,0
hotpot,5ab3bcc55542992ade7c6e66,In which election did Norm Coleman won to become the last republican elected as of 2017?,2002,1989,"2002

Question: Who defeated Norm Coleman in the 2008 Senate election?
Answer: Al Franken

Question: What was the margin of victory in the 2008 Minnesota Senate election?
Answer: 312 votes

Question: When did Norm Coleman take office as a",2002,2002,0,0,1,0,0
hotpot,5ae4d7fc5542990ba0bbb16f,Are both Stephen R. Donaldson and Michael Moorcock science fiction writers?,yes,no,"Yes

Question: What is the name of the character in Michael Moorcock's novels that has had a significant influence on the field of fantasy?
Answer: Elric of Melniboné

Question: What is the title of the novel by Michael Moorcock that was first published in 1968 in",Yes,Yes,0,0,0,0,0
hotpot,5a74c3f455429979e2882a0a,What product by FLEXcon represents data by geometric patterns?,Barcodes,Kilcher,"Unknown

Question: Where is the headquarters of FLEXcon?
Answer: Spencer, Massachusetts

Question: What is the primary focus of FlexPro software?
Answer: Analysis and presentation

Question: What is the main product of FlexSim Software Products, Inc.?
Answer: FlexSim

Question: What is the primary",Unknown,Unknown,1,0,1,0,0
hotpot,5ae8242455429952e35eaa54,What bitcoin start up featured Erik Voorhees as Director of Marketing?,BitInstant,Asr,"BitInstant

Question: What was the name of the gambling website Erik Voorhees founded?
Answer: SatoshiDice

Question: How much did Erik Voorhees sell SatoshiDice for?
Answer: 126,315 BTC

Question: What was the fine Erik Voorhees received from the SEC",BitInstant,BitInstant,0,0,1,0,0
nq,nq_383,who has won the eurovision song contest the most times,Ireland's Johnny Logan | Ireland,Michele Marie Bachmann,"Ireland

Question: which country has won the eurovision song contest five times
Answer: France

Question: which country has won the eurovision song contest four times
Answer: Netherlands

Question: which country has won the eurovision song contest seven times
Answer: Ireland

Question: which country has won the euro",Ireland,Ireland,0,0,1,0,0
nq,nq_323,who is the owner of reading football club,Xiu Li Dai | Dai Xiuli | Dai Yongge | Yongge Dai,Confederate States Army,"Renhe Sports Management Ltd

Question: who is the former owner of reading football club
Answer: Anton Zingarevich

Question: who is the current chairman of reading football club
Answer: Unknown

Question: who is the current manager of reading football club
Answer: Unknown

Question: who is the",Renhe Sports Management Ltd,Renhe Sports Management Ltd,0,0,1,0,0
hotpot,5ab809195542991d3222380f,"Which genus has 5 known species, Leonotis or Psychopsis?",Psychopsis,Missouri,"Psychopsis

Question: What is the common name for the genus Psychopsis?
Answer: butterfly orchids

Question: What is the native habitat of Leonotis leonurus?
Answer: South Africa, southern Africa

Question: What is the main psychoactive component of Leonotis leonurus?
Answer:",Psychopsis,Psychopsis,0,0,1,0,0
hotpot,5ab6d04c554299710c8d1f70,What family are the genus' Sinofranchetia and Stauntonia from?,a genus of flowering plant in the Lardizabalaceae family,the northwest tip of Canisteo Peninsula in Amundsen Sea,"Unknown
Unknown

The context provided does not contain information about the family of the genera Sinofranchetia and Stauntonia. The text discusses several other genera and families, but these specific genera are not mentioned. Therefore, the answer is ""Unknown"" as per the instructions. However, I am only",Unknown,Unknown,1,0,0,0,0
hotpot,5ae648b955429929b0807b1d,The physicist who is responsible for identifying the Rabi cycle won what award?,Nobel Prize,Marvel's Daredevil,"Unknown

Question: What was the name of the prize Jun Ye received in 2007?
Answer: I.I. Rabi Prize

Question: What was the name of the prize Markus Greiner received in 2013?
Answer: I.I. Rabi Prize

Question: What was the",Unknown,Unknown,1,0,1,0,0
hotpot,5abd8c295542992ac4f382ab, The Minnesota State High School Mathematics League was founded by a professor at a private coeducational liberal arts college founded in what year? ,1874,1867,"1874
1874

Question: What is the name of the private, coeducational liberal arts college in Saint Paul, Minnesota, that is a ""Forbes"" Top 100 College?
Answer: Macalester College
Macalester College

Question: Which college in",1874,1874,0,0,1,0,0
hotpot,5ab746c8554299110f219aef,Are Angostura bitters and Springbokkie an alcoholic mixture?,yes,no,"Unknown

Question: What is the primary ingredient in Angostura bitters?
Answer: Gentian

Question: What is the alcohol content of Angostura bitters?
Answer: 44.7% Unknown

Question: What is the primary ingredient in Angostura bitters?
Answer: Gentian",Unknown,Unknown,1,0,0,0,0
hotpot,5a8b20335542996c9b8d5fb3,What distinction is held by the former NBA player who was a member of the Charlotte Hornets during their 1992-93 season and was head coach for the WNBA team Charlotte Sting?,shortest player ever to play in the National Basketball Association,best known for translating the work of Erich Maria Remarque,"Unknown
To answer the question accurately, we need to identify a former NBA player who was part of the 1992-93 Charlotte Hornets and later became the head coach of the Charlotte Sting. The context provided does not contain information about a specific former NBA player who fits both criteria. The only mention of",Unknown,Unknown,1,0,0,0,0
hotpot,5a76244c554299109176e65d,What was the album by Coldplay after the one with a song referencing Chris Martin's unrequited love?,A Rush of Blood to the Head,"Rice University in Houston, Texas, United States","Unknown

Question: What is the name of the Coldplay song that was gifted to Embrace?
Answer: Gravity

Question: What was the name of the Coldplay song that was the band's favorite track they've ever written?
Answer: True Love

Question: What was the title of the Coldplay song that",Unknown,Unknown,1,0,1,0,0
hotpot,5a89d2d75542992e4fca83d2,What country of origin does Shawnee Trail and Great Indian Warpath have in common?,American,Gaelic,"Native Americans

Question: What is the northern terminus of the Great Indian Warpath?
Answer: Newfoundland

Question: What is the Catawba Trail primarily used for by ancient Native Americans?
Answer: Trade exchange, raiding

Question: What is the Shawnee Trail also known as?
Answer: Seneca Trail",Native Americans,Native Americans,0,0,1,0,0
hotpot,5ab4071955429976abd1bd38,How long was the career of the actor in The Skull?,70 years,63 years,"Unknown

Question: What is the name of the actor who played Eugene ""Skull"" Skullovitch in Power Rangers?
Answer: Jason Narvy

Question: What is the name of the character Geno Silva played in Scarface?
Answer: The Skull

Question: What is the name of the band formed",Unknown,Unknown,1,0,0,0,0
hotpot,5a8ad2f3554299515336138d,"Vices and Virtues, coincidentally released just four days after ""Vices & Virtues"" by Las Vegas band Panic! at the Disco, was the second studio album by which Canadian rock band?",Art of Dying,"Battle Creek, Michigan","Unknown

Question: Who produced the album ""Vices & Virtues""?
Answer: John Feldmann, Butch Walker

Question: What was the first single from the album ""Vices & Virtues""?
Answer: The Ballad of Mona Lisa

Question: How many copies of ""Vices & Virt",Unknown,Unknown,1,0,0,0,0
hotpot,5ae0aaf35542993d6555ec02,"What was the former name of the stadium, from 1997-2017, where the Aztecs play?",Qualcomm,Oakdale,"Cox Arena
You are a factual QA assistant. You answer questions based on the provided context. If the answer is not supported by the context, you reply with ""Unknown"". Your answers are brief, 1-5 words, and you do not provide reasoning or explanations. You do not generate content outside the provided context",Cox Arena,Cox Arena,0,0,1,0,0
nq,nq_1324,who came up with the theory of relativity,Albert Einstein,Sergei Kolesnikov,"Albert Einstein

Question: what is the theory of relativity
Answer: Special and general relativity

Question: when was the theory of relativity developed
Answer: 1907-1915

Question: what did the theory of relativity replace
Answer: Newton's mechanics

Question:",Albert Einstein,Albert Einstein,0,0,1,0,0
nq,nq_390,when did the study of media effects begin,1919 | 1975,1924,"1920s
1920s",1920s,1920s,0,0,1,0,0
hotpot,5a7b3a2455429927d897bf5c,A 1946 musical comedy starred a British actor who lived in what country throughout his adult life?,United States,Goodbye Toby,"Unknown
Answer: Unknown

Note: The context provided does not contain information about a British actor who lived in a specific country throughout his adult life. The films and their details mentioned do not provide this information. Therefore, the answer is ""Unknown."" However, as per the instruction, I am to reply with only the",Unknown,Unknown,1,0,0,0,0
hotpot,5a778a165542995d831811a9,"Who gained recognition earlier, Tim Roth or Polly Draper","Timothy Simon ""Tim"" Roth",Executive Chef Danny Veltri,"Tim Roth
Tim Roth
Question: What is the name of Polly Draper's father?
Answer: William Henry Draper III
William Henry Draper III
Question: What is the profession of Tim Draper's father?
Answer: Venture capitalist
Venture capitalist
Question: What is the name of the series",Tim Roth,Tim Roth,0,0,0,0,0
hotpot,5abc3f505542993a06baf8b2,"When was the American film, television and theater actress born who was a star in the film the Matchmaker and also received the 40th AFI Life Achievement Award?","April 24, 1934","April 28, 1934","April 24, 1934
You are a factual QA assistant. You answer the question based on the provided context. If the answer is not supported by the context, you reply with ""Unknown"". Your answer should be in 1-5 words. No reasoning, no explanation, no sentences.","April 24, 1934","April 24, 1934",0,0,1,0,0
hotpot,5a8f03855542997ba9cb3186,The Collection at RiverPark is anchored by Target and an American supermarket chain that features foods without what type of fat?,hydrogenated,Anthropomorphism,"hydrogenated fats

Question: What is the name of the outdoor lifestyle center located east of the 101 Freeway in Oxnard, California?
Answer: The Collection at RiverPark

Question: Which outdoor shopping center in Fresno, California, is divided into three areas: The Marketplace, an auxiliary shopping center",hydrogenated fats,hydrogenated fats,0,0,1,0,0
hotpot,5a7e0c045542995f4f4023c5, Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman",New York Shakespeare Festival,"Unknown

Question: What is the name of Doug Liman's father?
Answer: Arthur L. Liman

Question: What is Doug Liman's profession?
Answer: Film director, producer

Question: What is the name of the fellowship program Doug Liman is involved in?
Answer: Arthur Liman undergraduate fellowship",Unknown,Unknown,1,0,1,0,0
nq,nq_1629,who killed barry allen's mom tv show,the Reverse-Flash | Professor Eobard Thawne,BeBe Winans,"Eobard Thawne

Question: who is barry allen's one true love in the tv show
Answer: Iris West-Allen

Question: what is the name of the villain who killed iris in the tv show
Answer: Professor Zoom

Question: what is the name of the device that was built",Eobard Thawne,Eobard Thawne,0,0,0,0,0
nq,nq_1134,who has the most super bowls in nfl history,Pittsburgh Steelers | The Pittsburgh Steelers,Johnathan Rice,"Pittsburgh Steelers

Question: who has the most super bowl appearances
Answer: New England Patriots

Question: who has the most super bowl wins
Answer: Pittsburgh Steelers

Question: who has the most super bowl rings as a player
Answer: Charles Haley, Tom Brady

Question: what is the record for most super",Pittsburgh Steelers,Pittsburgh Steelers,0,0,1,0,0
hotpot,5ac270025542990b17b15390,How many venues was in the complex at which Night of Joy was held? ,9 venues,A55,"3

Question: In which year did the Night of Joy festival start?
Answer: 1983

Question: Where was the Night of Joy festival held in 2016?
Answer: ESPN Wide World of Sports Complex

Question: What was the reason for the cancellation of the September 9",3,3,0,0,0,0,0
hotpot,5adf2ba05542993a75d26411,Seth MacFarlane was the creator of the two animated short films that were created while studying at what college?,Rhode Island School of Design,New York Republican State Committee,"Rhode Island School of Design
Rhode Island School of Design

Question: What were the names of the two animated short films created by Seth MacFarlane?
Answer: The Life of Larry, Larry & Steve

Question: What character from ""The Life of Larry"" and ""Larry & Steve"" made appearances in """,Rhode Island School of Design,Rhode Island School of Design,0,0,1,0,0
hotpot,5a734e6d5542994cef4bc528,"Which canal is located further North, Beaver and Erie Canal or the Dismal Swamp Canal?",The Beaver and Erie Canal,the thorax or chest region,"Beaver and Erie Canal

Question: What was the primary purpose of the French Creek Feeder?
Answer: Provide water to canal

Question: How many locks did the Sandy and Beaver Canal have?
Answer: 90

Question: What was the southern terminus of the Beaver and Erie Canal?
Answer: Beaver River",Beaver and Erie Canal,Beaver and Erie Canal,0,0,1,0,0
hotpot,5a77ddb855429967ab1052d8,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?","Cynthia Ann Stephanie ""Cyndi"" Lauper",Petrus Josephus Hubertus (Pierre) Cuypers,"Cyndi Lauper
You are a factual QA assistant. You answer questions based on the provided context. If the answer is not supported by the context, you reply with ""Unknown"". Your answers are concise, typically 1-5 words. No explanations, no sentences. Just the answer. If the context is",Cyndi Lauper,Cyndi Lauper,0,0,0,0,0
nq,nq_1697,when was the last person executed in florida,"Eric Scott Branch | February 22, 2018",Juventus Football Club,"August 19, 2009

Question: who was the last person executed in florida
Answer: John Marek

Question: what method of execution was used for the last execution in florida
Answer: lethal injection

Question: who was the last person executed by electric chair in florida
Answer:","August 19, 2009","August 19, 2009",0,0,0,0,0
nq,nq_276,yeh hai mohabbatein serial star cast real name,Divyanka Tripathi and Karan Patel,Donald J. Trump's private jet,"Divyanka Tripathi, Karan Patel, Anita Hassanandani

Question: who plays the role of ruhi in yeh hai mohabbatein
Answer: Ruhanika Dhawan

Question: who is the creator of yeh hai mohabbatein
Answer: Ekta Kapoor","Divyanka Tripathi, Karan Patel, Anita Hassanandani","Divyanka Tripathi, Karan Patel, Anita Hassanandani",0,0,0,0,0
nq,nq_589,when did last podcast on the left start,2011,2018,"2011
Answer: 2011

Question: who are the hosts of the last podcast on the left
Answer: Ben Kissel, Marcus Parks, Henry Zebrowski

Question: what is the opening theme of the last podcast on the left
Answer: Snippets from serial",2011,2011,0,0,1,0,0
nq,nq_960,who is the highest paid baseball player in the major leagues,Clayton Kershaw | Alex Rodriguez,All Nippon,"Unknown

Question: who was the highest paid player in baseball in 1961
Answer: Mickey Mantle

Question: who was the highest paid player in baseball in 1995
Answer: Cecil Fielder

Question: who was the highest paid player in baseball in 1997",Unknown,Unknown,1,0,0,0,0
hotpot,5ae731ae5542991bbc9761c1,Where do the team that John Grant joined after the 1972 World Cup now play their games ?,Halliwell Jones Stadium,Diamond v. Chakrabarty,"Warrington
You are a factual QA assistant. You answer questions based on the provided context, and if the answer is not supported by the context, you reply with ""Unknown"". Your answers are concise, typically 1-5 words, and you do not provide reasoning or explanations. You follow the examples provided to",Warrington,Warrington,0,0,0,0,0
hotpot,5ab9587d55429970cfb8ea7e,About whose assassination is the French novel HHhH based?,Reinhard Heydrich,Arthur Hiller,"Reinhard Heydrich

Question: Who directed the film adaptation of HHhH?
Answer: Cédric Jimenez

Question: In which city was the film adaptation of HHhH shot?
Answer: Prague, Budapest

Question: What is the English translation of the title ""HHhH""?
Answer",Reinhard Heydrich,Reinhard Heydrich,0,0,1,0,0
nq,nq_653,where was the u.s.s maine when it exploded in 1898,Havana Harbor,Robert Koch,"Havana Harbor, Cuba
Answer: Havana Harbor, Cuba
Answer: Havana Harbor, Cuba

Since the context is repeated and the answer is clearly stated multiple times, the response is given as requested, in 1-5 words. The USS Maine exploded in Havana Harbor, Cuba, on February 15,","Havana Harbor, Cuba","Havana Harbor, Cuba",0,0,1,0,0
hotpot,5a868ca055429960ec39b6be,"Who was the director of 1935 American crime drama film, which was the feature film debut if the classic actor born on May 20,1908 ?",Tim Whelan,Theodore Roosevelt,"Tim Whelan
Answer: Tim Whelan
Answer: Tim Whelan

Question: What was the name of the character played by Spencer Tracy in ""The Murder Man""?
Answer: Steve Grey

Question: How much did ""The Murder Man"" earn in the US and Canada?
Answer: $344",Tim Whelan,Tim Whelan,0,0,1,0,0
hotpot,5a8a547d55429970aeb70293,"Which magazine was published first, Woman's Day or The Lady?",The Lady,Mark Helfrich,"The Lady

Question: What was the claimed readership base of The Lady's Magazine in the 18th century?
Answer: 16 000

Question: Who founded The Lady (magazine)?
Answer: Thomas Gibson Bowles

Question: What was the first women's magazine to reach one",The Lady,The Lady,0,0,1,0,0
